state,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,new_case,new_death,population
AL,2020-07-09,-6,4,43,2,-30,9,2214,10,4903185
AL,2020-07-10,-10,0,45,-1,-31,9,1341,36,4903185
AL,2020-07-11,-11,5,70,17,-8,3,1401,11,4903185
AL,2020-07-12,-16,-4,29,5,-18,5,1640,7,4903185
AL,2020-07-13,-6,1,41,0,-30,8,2003,3,4903185
AL,2020-07-14,-4,4,47,0,-30,8,1718,42,4903185
AL,2020-07-15,-3,3,42,1,-31,8,1805,45,4903185
AL,2020-07-16,-8,5,38,1,-30,9,2030,19,4903185
AL,2020-07-17,-11,-1,44,1,-31,9,2010,33,4903185
AL,2020-07-18,-13,4,63,16,-10,3,2081,23,4903185
AL,2020-07-19,-12,1,48,7,-18,4,1777,1,4903185
AL,2020-07-20,-9,-1,35,-1,-31,8,1939,5,4903185
AL,2020-07-21,-9,0,28,-4,-31,9,1476,15,4903185
AL,2020-07-22,-4,3,43,0,-30,8,1460,56,4903185
AL,2020-07-23,-8,2,31,1,-30,9,2458,36,4903185
AL,2020-07-24,-11,-3,37,0,-30,10,1792,40,4903185
AL,2020-07-25,-14,1,54,12,-10,3,1994,17,4903185
AL,2020-07-26,-13,-1,51,5,-18,4,1164,17,4903185
AL,2020-07-27,-8,-1,32,-3,-31,8,1976,19,4903185
AL,2020-07-28,-9,-1,24,-4,-30,9,1260,1,4903185
AL,2020-07-29,-5,-1,34,-3,-31,9,1252,45,4903185
AL,2020-07-30,-8,1,31,-2,-30,9,2124,29,4903185
AL,2020-07-31,-7,0,38,0,-31,9,1961,14,4903185
AL,2020-08-01,-9,8,63,15,-9,2,1482,22,4903185
AL,2020-08-02,-10,3,59,8,-18,3,2095,24,4903185
AL,2020-08-03,-1,6,44,1,-30,7,1217,6,4903185
AL,2020-08-04,-4,5,38,-2,-29,7,1186,35,4903185
AL,2020-08-05,-2,4,51,0,-30,7,972,30,4903185
AL,2020-08-06,-8,3,40,-2,-30,8,1773,16,4903185
AL,2020-08-07,-10,-2,45,-2,-30,8,1892,17,4903185
AL,2020-08-08,-12,3,68,12,-10,2,1869,20,4903185
AL,2020-08-09,-11,1,49,5,-17,3,981,17,4903185
AL,2020-08-10,-7,-1,30,-3,-30,7,1686,29,4903185
AL,2020-08-11,-8,0,24,-5,-29,8,831,50,4903185
AL,2020-08-12,-5,0,36,-2,-30,7,935,35,4903185
AL,2020-08-13,-10,0,24,-3,-29,8,771,8,4903185
AL,2020-08-14,-12,-5,24,-5,-30,8,752,3,4903185
AL,2020-08-15,-12,2,51,6,-10,3,1271,3,4903185
AL,2020-08-16,-11,0,51,6,-17,3,853,2,4903185
AL,2020-08-17,-9,-2,30,-3,-29,6,571,27,4903185
AL,2020-08-18,-9,-1,28,-4,-27,7,1357,11,4903185
AL,2020-08-19,-7,-2,29,-4,-28,6,1117,8,4903185
AL,2020-08-20,-12,-3,18,-5,-28,7,971,30,4903185
AL,2020-08-21,-12,-5,26,-6,-28,7,1183,22,4903185
AL,2020-08-22,-13,0,53,2,-9,3,900,15,4903185
AL,2020-08-23,-15,-2,34,0,-16,4,1460,6,4903185
AL,2020-08-24,-13,-6,17,-7,-27,7,718,7,4903185
AL,2020-08-25,-13,-6,9,-11,-27,8,530,6,4903185
AL,2020-08-26,-9,-4,19,-8,-27,7,2014,15,4903185
AL,2020-08-27,-13,-5,15,-9,-26,7,1769,31,4903185
AL,2020-08-28,-15,-9,9,-10,-27,9,1162,31,4903185
AL,2020-08-29,-14,-3,37,-5,-10,3,1704,45,4903185
AL,2020-08-30,-17,-7,15,-5,-17,4,1346,10,4903185
AL,2020-08-31,-11,-6,15,-7,-27,6,823,20,4903185
AL,2020-09-01,-7,3,20,-4,-26,6,1558,18,4903185
AL,2020-09-02,-7,-2,32,-3,-27,6,623,17,4903185
AL,2020-09-03,-4,5,31,3,-26,5,1046,16,4903185
AL,2020-09-04,-5,1,40,7,-29,5,1108,33,4903185
AL,2020-09-05,-9,6,73,9,-16,1,1410,9,4903185
AL,2020-09-06,-8,4,82,-3,-21,1,511,1,4903185
AL,2020-09-07,-16,-4,71,-6,-69,15,1290,-9,4903185
AL,2020-09-08,-10,-1,29,-3,-27,5,2,10,4903185
AL,2020-09-09,-6,-2,36,-2,-27,4,811,8,4903185
AL,2020-09-10,-11,-2,33,-5,-27,4,1148,16,4903185
AL,2020-09-11,-11,-6,38,-7,-26,4,1138,32,4903185
AL,2020-09-12,-12,-1,59,-1,-11,0,943,17,4903185
AL,2020-09-13,-13,-2,39,-2,-18,2,1109,1,4903185
AL,2020-09-14,-9,4,31,-6,-25,4,704,4,4903185
AL,2020-09-15,-18,-6,11,-17,-30,8,701,32,4903185
AL,2020-09-16,-27,-21,0,-25,-38,9,927,5,4903185
AL,2020-09-17,-14,-3,22,-7,-31,5,670,9,4903185
AL,2020-09-18,-12,-6,29,-7,-27,4,1106,27,4903185
AL,2020-09-19,-12,-2,49,-1,-10,0,1301,9,4903185
AL,2020-09-20,-11,-2,46,-2,-16,2,798,0,4903185
AL,2020-09-21,-9,-4,28,-5,-26,5,818,2,4903185
AL,2020-09-22,-10,-6,21,-8,-24,5,804,18,4903185
AL,2020-09-23,-8,-5,14,-7,-24,6,569,31,4903185
AL,2020-09-24,-17,-10,-14,-12,-25,8,1053,-8,4903185
AL,2020-09-25,-12,-8,9,-9,-23,6,2452,11,4903185
AL,2020-09-26,-16,-4,34,-5,-9,2,933,10,4903185
AL,2020-09-27,-13,-6,32,-3,-15,3,730,0,4903185
AL,2020-09-28,-14,-9,4,-11,-23,6,662,0,4903185
AL,2020-09-29,-11,-7,9,-10,-22,6,571,16,4903185
AL,2020-09-30,-5,-3,19,-6,-24,4,1147,23,4903185
AL,2020-10-01,-6,1,18,-6,-22,3,1043,8,4903185
AL,2020-10-02,-6,-1,22,-4,-23,3,954,2,4903185
AL,2020-10-03,-10,1,42,2,-10,0,1682,8,4903185
AL,2020-10-04,-9,-2,34,0,-17,1,789,0,4903185
AL,2020-10-05,-7,-2,21,-6,-24,4,544,1,4903185
AL,2020-10-06,-8,-2,18,-6,-23,4,764,21,4903185
AL,2020-10-07,-7,-3,23,-4,-24,4,941,21,4903185
AL,2020-10-08,-12,-3,20,-3,-23,5,557,36,4903185
AL,2020-10-09,-14,-7,3,-11,-25,8,1490,16,4903185
AL,2020-10-10,-23,-10,-15,-16,-12,6,1061,11,4903185
AL,2020-10-11,-16,-6,5,-6,-16,4,816,0,4903185
AL,2020-10-12,-11,-5,25,-7,-31,7,734,1,4903185
AL,2020-10-13,-11,-4,23,-7,-23,5,1117,0,4903185
AL,2020-10-14,-8,-2,22,-5,-23,5,784,41,4903185
AL,2020-10-15,-11,-1,18,-5,-22,5,1185,50,4903185
AL,2020-10-16,-10,-5,21,-5,-22,5,1212,30,4903185
AL,2020-10-17,-13,-1,47,1,-9,1,1288,2,4903185
AL,2020-10-18,-12,-3,36,2,-15,2,964,0,4903185
AL,2020-10-19,-12,-4,18,-8,-22,5,859,1,4903185
AL,2020-10-20,-12,-4,17,-9,-21,5,1043,16,4903185
AL,2020-10-21,-9,-3,21,-6,-22,5,1146,23,4903185
AL,2020-10-22,-12,-2,20,-6,-21,5,1390,15,4903185
AL,2020-10-23,-11,-6,20,-8,-22,5,3852,16,4903185
AL,2020-10-24,-20,-8,3,-10,-13,4,2360,7,4903185
AL,2020-10-25,-14,-4,28,-2,-16,2,1079,0,4903185
AL,2020-10-26,-12,-4,16,-8,-21,5,967,0,4903185
AL,2020-10-27,-12,-3,10,-8,-20,5,1115,26,4903185
AL,2020-10-28,-13,-3,-15,-14,-24,7,1269,19,4903185
AL,2020-10-29,-12,-6,3,-13,-31,5,1443,3,4903185
AL,2020-10-30,-6,-1,12,-6,-25,3,1347,18,4903185
AL,2020-10-31,-11,6,47,-6,-9,-1,1789,35,4903185
AL,2020-11-01,-10,-1,21,-7,-15,1,1700,6,4903185
AL,2020-11-02,-9,-3,4,-9,-22,5,907,0,4903185
AL,2020-11-03,4,6,37,-8,-22,3,1037,14,4903185
AL,2020-11-04,-10,-6,8,-9,-21,6,1848,19,4903185
AL,2020-11-05,-13,-4,5,-10,-20,6,1381,20,4903185
AL,2020-11-06,-12,-8,11,-12,-20,6,1556,23,4903185
AL,2020-11-07,-13,-5,26,-8,-7,2,1768,33,4903185
AL,2020-11-08,-12,-5,23,-9,-14,3,1205,2,4903185
AL,2020-11-09,-12,-5,10,-11,-20,5,1170,0,4903185
AL,2020-11-10,-11,-4,-3,-9,-21,6,1710,36,4903185
AL,2020-11-11,-8,-6,-5,-12,-35,10,2070,81,4903185
AL,2020-11-12,-14,-3,0,-12,-21,6,2000,12,4903185
AL,2020-11-13,-12,-6,11,-11,-21,6,2980,18,4903185
AL,2020-11-14,-12,-3,29,-8,-8,2,2226,15,4903185
AL,2020-11-15,-14,-4,9,-9,-15,3,1979,2,4903185
AL,2020-11-16,-12,-3,2,-9,-21,5,1410,1,4903185
AL,2020-11-17,-12,-2,-3,-10,-20,6,1616,52,4903185
AL,2020-11-18,-9,-1,3,-9,-22,6,2638,46,4903185
AL,2020-11-19,-13,-1,-3,-9,-21,6,2424,72,4903185
AL,2020-11-20,-12,-4,7,-7,-21,6,2463,32,4903185
AL,2020-11-21,-14,0,24,2,-7,2,2335,6,4903185
AL,2020-11-22,-12,0,15,-1,-12,3,1798,0,4903185
AL,2020-11-23,-6,3,5,-7,-27,7,1574,2,4903185
AL,2020-11-24,-2,11,5,-2,-28,6,2785,13,4903185
AL,2020-11-25,6,30,-1,3,-36,7,2453,60,4903185
AL,2020-11-26,-76,-35,0,-40,-80,21,2639,40,4903185
AL,2020-11-27,-21,-16,12,-30,-59,17,917,0,4903185
AR,2020-02-15,3,2,8,-3,1,0,0,0,3017804
AR,2020-02-16,5,4,32,0,1,-1,0,0,3017804
AR,2020-02-17,1,-2,7,-1,-16,5,0,0,3017804
AR,2020-02-18,-3,-4,-3,-2,0,1,0,0,3017804
AR,2020-02-19,4,1,24,0,3,-1,0,0,3017804
AR,2020-02-20,2,0,3,1,1,0,0,0,3017804
AR,2020-02-21,5,0,19,2,2,-1,0,0,3017804
AR,2020-02-22,3,2,18,2,3,0,0,0,3017804
AR,2020-02-23,0,-1,-32,1,1,1,0,0,3017804
AR,2020-02-24,3,0,-9,-1,1,1,0,0,3017804
AR,2020-02-25,7,1,15,3,2,0,0,0,3017804
AR,2020-02-26,16,5,8,5,3,-2,0,0,3017804
AR,2020-02-27,16,7,28,6,3,-2,0,0,3017804
AR,2020-02-28,18,9,48,6,3,-3,0,0,3017804
AR,2020-02-29,17,11,70,8,4,-3,0,0,3017804
AR,2020-03-01,18,12,21,11,3,-2,0,0,3017804
AR,2020-03-02,14,7,26,3,3,-1,0,0,3017804
AR,2020-03-03,22,15,58,4,3,-2,0,0,3017804
AR,2020-03-04,15,9,36,3,4,-2,0,0,3017804
AR,2020-03-05,17,12,80,6,3,-2,0,0,3017804
AR,2020-03-06,13,8,73,6,3,-2,0,0,3017804
AR,2020-03-07,12,10,80,10,4,-2,0,0,3017804
AR,2020-03-08,16,13,78,12,3,-2,0,0,3017804
AR,2020-03-09,6,4,-5,2,1,2,0,0,3017804
AR,2020-03-10,13,11,84,6,3,-1,0,0,3017804
AR,2020-03-11,12,14,61,2,4,-1,1,0,3017804
AR,2020-03-12,14,33,69,4,2,-1,5,0,3017804
AR,2020-03-13,5,25,15,2,-2,2,3,0,3017804
AR,2020-03-14,-7,11,-21,-1,0,4,3,0,3017804
AR,2020-03-15,-5,14,-4,1,-4,3,4,0,3017804
AR,2020-03-16,-6,13,-20,-6,-16,7,1,0,3017804
AR,2020-03-17,-10,10,25,-6,-19,8,7,0,3017804
AR,2020-03-18,-12,8,50,-9,-22,8,13,0,3017804
AR,2020-03-19,-18,10,17,-10,-24,10,27,0,3017804
AR,2020-03-20,-23,12,30,-13,-26,11,36,0,3017804
AR,2020-03-21,-33,2,23,-12,-14,8,18,0,3017804
AR,2020-03-22,-41,-11,-26,-22,-26,9,46,0,3017804
AR,2020-03-23,-29,-7,17,-18,-32,13,33,0,3017804
AR,2020-03-24,-30,-9,52,-17,-35,14,33,2,3017804
AR,2020-03-25,-25,-5,108,-18,-35,12,76,0,3017804
AR,2020-03-26,-24,-4,133,-18,-36,12,43,1,3017804
AR,2020-03-27,-28,-7,88,-22,-36,13,37,0,3017804
AR,2020-03-28,-39,-14,-1,-26,-23,10,23,2,3017804
AR,2020-03-29,-29,-7,81,-22,-27,7,34,1,3017804
AR,2020-03-30,-31,-11,-19,-25,-34,14,61,1,3017804
AR,2020-03-31,-26,-6,36,-21,-35,13,56,1,3017804
AR,2020-04-01,-19,2,75,-18,-35,11,54,2,3017804
AR,2020-04-02,-24,2,59,-21,-36,13,65,2,3017804
AR,2020-04-03,-28,3,6,-27,-36,15,59,0,3017804
AR,2020-04-04,-42,-4,-32,-31,-25,12,5,2,3017804
AR,2020-04-05,-36,-3,25,-33,-29,8,110,2,3017804
AR,2020-04-06,-29,-6,15,-25,-36,13,62,0,3017804
AR,2020-04-07,-30,-6,46,-24,-37,14,78,2,3017804
AR,2020-04-08,-25,-2,81,-24,-37,12,78,0,3017804
AR,2020-04-09,-25,0,58,-25,-38,13,56,3,3017804
AR,2020-04-10,-25,2,62,-30,-43,15,75,3,3017804
AR,2020-04-11,-35,1,1,-34,-26,10,32,3,3017804
AR,2020-04-12,-53,-29,-27,-39,-36,10,73,2,3017804
AR,2020-04-13,-26,-8,-9,-22,-39,12,103,1,3017804
AR,2020-04-14,-25,-7,11,-21,-38,13,88,2,3017804
AR,2020-04-15,-10,4,56,-18,-35,11,85,1,3017804
AR,2020-04-16,-15,3,66,-19,-36,11,52,4,3017804
AR,2020-04-17,-23,-5,23,-25,-36,14,67,3,3017804
AR,2020-04-18,-25,-1,36,-20,-19,7,75,1,3017804
AR,2020-04-19,-31,-12,-26,-34,-29,9,4,-1,3017804
AR,2020-04-20,-16,-2,35,-20,-34,12,183,2,3017804
AR,2020-04-21,-15,1,85,-16,-35,11,298,1,3017804
AR,2020-04-22,-25,-8,-11,-23,-36,15,19,-1,3017804
AR,2020-04-23,-18,3,46,-20,-35,12,184,3,3017804
AR,2020-04-24,-20,0,34,-22,-35,13,345,2,3017804
AR,2020-04-25,-23,3,27,-20,-20,7,99,1,3017804
AR,2020-04-26,-18,4,78,-22,-25,5,32,1,3017804
AR,2020-04-27,-14,0,11,-17,-34,12,114,1,3017804
AR,2020-04-28,-15,3,36,-15,-35,6,66,2,3017804
AR,2020-04-29,-9,8,51,-15,-34,11,71,7,3017804
AR,2020-04-30,-8,11,80,-14,-34,10,63,2,3017804
AR,2020-05-01,-8,13,95,-13,-33,10,55,3,3017804
AR,2020-05-02,-15,12,81,-10,-17,4,62,8,3017804
AR,2020-05-03,-15,6,38,-20,-22,5,59,4,3017804
AR,2020-05-04,-8,6,18,-15,-32,11,38,4,3017804
AR,2020-05-05,-5,14,60,-12,-32,10,27,3,3017804
AR,2020-05-06,-4,13,92,-12,-31,9,115,4,3017804
AR,2020-05-07,-9,11,63,-14,-32,10,54,1,3017804
AR,2020-05-08,-10,11,56,-14,-32,11,82,0,3017804
AR,2020-05-09,-9,23,59,-8,-15,3,237,2,3017804
AR,2020-05-10,-8,24,72,-13,-19,2,0,1,3017804
AR,2020-05-11,-9,4,14,-10,-30,10,59,3,3017804
AR,2020-05-12,-13,3,-9,-15,-32,12,121,1,3017804
AR,2020-05-13,-3,10,82,-10,-29,9,72,2,3017804
AR,2020-05-14,-7,9,78,-12,-30,9,112,1,3017804
AR,2020-05-15,-13,2,40,-13,-31,11,115,0,3017804
AR,2020-05-16,-16,5,8,-13,-14,6,115,0,3017804
AR,2020-05-17,-11,8,45,-13,-17,5,181,0,3017804
AR,2020-05-18,-2,6,54,-9,-29,8,54,2,3017804
AR,2020-05-19,-2,8,88,-8,-29,8,110,2,3017804
AR,2020-05-20,1,10,118,-5,-28,7,80,5,3017804
AR,2020-05-21,-2,11,98,-5,-30,8,455,3,3017804
AR,2020-05-22,-7,8,99,-3,-32,9,154,3,3017804
AR,2020-05-23,-11,13,106,-4,-14,3,163,2,3017804
AR,2020-05-24,-6,14,127,-10,-19,2,147,1,3017804
AR,2020-05-25,-16,-3,80,-21,-67,18,107,1,3017804
AR,2020-05-26,-6,8,55,-14,-29,9,151,2,3017804
AR,2020-05-27,-3,8,74,-8,-28,8,97,1,3017804
AR,2020-05-28,-4,8,71,-8,-28,9,261,5,3017804
AR,2020-05-29,-5,7,127,-2,-27,8,239,7,3017804
AR,2020-05-30,-10,10,109,3,-5,2,236,1,3017804
AR,2020-05-31,-4,13,114,1,-10,2,240,0,3017804
AR,2020-06-01,2,10,71,-2,-28,7,190,0,3017804
AR,2020-06-02,1,10,113,-2,-28,7,375,3,3017804
AR,2020-06-03,4,13,101,-2,-27,7,249,6,3017804
AR,2020-06-04,-1,12,99,-3,-28,7,358,9,3017804
AR,2020-06-05,-4,10,127,-3,-29,7,226,1,3017804
AR,2020-06-06,-9,12,106,4,-8,2,450,2,3017804
AR,2020-06-07,-4,13,109,2,-12,2,325,0,3017804
AR,2020-06-08,-10,-1,14,-9,-29,10,314,1,3017804
AR,2020-06-09,0,10,86,-3,-28,8,340,6,3017804
AR,2020-06-10,3,11,129,1,-27,6,288,4,3017804
AR,2020-06-11,1,12,139,0,-27,6,448,6,3017804
AR,2020-06-12,-3,9,154,2,-28,6,731,5,3017804
AR,2020-06-13,-8,11,131,6,-6,1,548,1,3017804
AR,2020-06-14,-3,13,127,5,-11,1,406,2,3017804
AR,2020-06-15,-1,8,76,2,-28,7,416,3,3017804
AR,2020-06-16,0,10,118,1,-28,7,274,6,3017804
AR,2020-06-17,1,10,138,0,-28,6,415,9,3017804
AR,2020-06-18,0,10,133,3,-28,6,322,11,3017804
AR,2020-06-19,-2,9,146,2,-29,5,703,6,3017804
AR,2020-06-20,-9,13,103,7,-7,1,511,10,3017804
AR,2020-06-21,-6,14,93,3,-11,1,419,1,3017804
AR,2020-06-22,-5,3,56,-1,-31,9,522,2,3017804
AR,2020-06-23,-3,5,96,0,-30,8,595,10,3017804
AR,2020-06-24,1,9,140,1,-28,6,697,3,3017804
AR,2020-06-25,-1,11,134,3,-29,6,687,2,3017804
AR,2020-06-26,-6,3,122,1,-29,8,678,7,3017804
AR,2020-06-27,-11,6,105,9,-7,2,570,10,3017804
AR,2020-06-28,-7,6,100,9,-10,2,508,5,3017804
AR,2020-06-29,-5,3,45,1,-30,8,439,1,3017804
AR,2020-06-30,2,9,106,1,-30,7,520,5,3017804
AR,2020-07-01,7,13,116,3,-30,6,420,7,3017804
AR,2020-07-02,10,19,121,6,-33,6,878,2,3017804
AR,2020-07-03,5,21,200,1,-53,10,547,2,3017804
AR,2020-07-04,-26,6,112,-16,-26,3,587,5,3017804
AR,2020-07-05,-11,4,96,0,-18,2,605,1,3017804
AR,2020-07-06,0,7,76,4,-34,8,439,5,3017804
AR,2020-07-07,-1,7,110,1,-32,8,259,9,3017804
AR,2020-07-08,0,7,120,1,-30,7,734,4,3017804
AR,2020-07-09,-5,4,87,0,-31,8,806,4,3017804
AR,2020-07-10,-5,4,126,-1,-30,7,751,4,3017804
AR,2020-07-11,-12,6,89,6,-9,3,1061,6,3017804
AR,2020-07-12,-5,8,93,4,-14,2,503,2,3017804
AR,2020-07-13,-4,4,69,-1,-31,8,572,2,3017804
AR,2020-07-14,-2,6,99,-2,-31,8,794,8,3017804
AR,2020-07-15,0,9,114,-2,-30,7,564,4,3017804
AR,2020-07-16,-4,7,107,-2,-31,7,817,6,3017804
AR,2020-07-17,-6,5,122,-2,-31,7,648,12,3017804
AR,2020-07-18,-12,8,103,3,-11,3,771,4,3017804
AR,2020-07-19,-7,8,97,2,-14,2,695,0,3017804
AR,2020-07-20,-5,4,58,-2,-32,8,699,6,3017804
AR,2020-07-21,-4,6,98,-3,-32,8,738,11,3017804
AR,2020-07-22,-4,4,96,-4,-30,7,581,6,3017804
AR,2020-07-23,-5,5,104,-2,-30,7,1013,6,3017804
AR,2020-07-24,-6,3,129,-1,-30,7,990,8,3017804
AR,2020-07-25,-12,6,105,3,-10,2,732,5,3017804
AR,2020-07-26,-7,7,100,2,-14,2,642,2,3017804
AR,2020-07-27,-4,2,59,-3,-32,8,824,7,3017804
AR,2020-07-28,-4,4,92,-3,-31,8,734,20,3017804
AR,2020-07-29,-4,1,75,-4,-31,8,787,6,3017804
AR,2020-07-30,-4,3,94,-2,-31,7,791,8,3017804
AR,2020-07-31,-3,4,85,-1,-31,8,752,11,3017804
AR,2020-08-01,-6,9,105,6,-10,1,662,5,3017804
AR,2020-08-02,-2,8,100,6,-14,2,637,6,3017804
AR,2020-08-03,2,7,71,1,-31,6,787,11,3017804
AR,2020-08-04,0,8,120,-1,-31,7,784,15,3017804
AR,2020-08-05,0,6,132,-1,-30,6,912,18,3017804
AR,2020-08-06,-3,5,110,0,-30,6,735,7,3017804
AR,2020-08-07,-5,1,115,0,-31,7,1011,6,3017804
AR,2020-08-08,-9,4,101,7,-11,2,772,14,3017804
AR,2020-08-09,-5,6,91,6,-14,2,572,9,3017804
AR,2020-08-10,-3,1,53,-1,-31,7,645,11,3017804
AR,2020-08-11,-6,0,57,-3,-31,8,383,11,3017804
AR,2020-08-12,-1,3,92,-2,-29,6,703,7,3017804
AR,2020-08-13,-3,3,94,-1,-30,6,652,9,3017804
AR,2020-08-14,-5,0,106,-1,-30,7,626,5,3017804
AR,2020-08-15,-9,4,91,5,-11,2,-400,13,3017804
AR,2020-08-16,-4,5,93,4,-14,1,673,-1,3017804
AR,2020-08-17,-3,0,53,-2,-31,6,412,4,3017804
AR,2020-08-18,-3,1,NA,-2,-29,6,410,16,3017804
AR,2020-08-19,0,1,NA,-1,-28,5,729,12,3017804
AR,2020-08-20,-1,4,NA,-1,-29,5,549,10,3017804
AR,2020-08-21,-4,1,NA,-2,-28,5,887,22,3017804
AR,2020-08-22,-8,4,98,3,-9,1,547,11,3017804
AR,2020-08-23,-2,7,82,2,-12,2,375,13,3017804
AR,2020-08-24,-5,-2,43,-5,-29,6,320,9,3017804
AR,2020-08-25,-6,2,75,-2,-29,5,480,15,3017804
AR,2020-08-26,-4,2,67,-3,-26,5,649,21,3017804
AR,2020-08-27,-16,-6,33,-12,-30,9,722,7,3017804
AR,2020-08-28,-7,-4,77,-6,-27,5,838,17,3017804
AR,2020-08-29,-12,-1,54,0,-9,3,795,16,3017804
AR,2020-08-30,-9,0,43,-3,-14,3,478,12,3017804
AR,2020-08-31,-8,-6,26,-6,-27,6,368,13,3017804
AR,2020-09-01,-5,0,36,-4,-28,6,273,17,3017804
AR,2020-09-02,-5,-2,50,-5,-26,5,615,27,3017804
AR,2020-09-03,1,8,83,1,-27,3,1392,20,3017804
AR,2020-09-04,0,4,NA,5,-27,3,1174,12,3017804
AR,2020-09-05,-7,8,116,5,-16,1,548,9,3017804
AR,2020-09-06,-2,8,146,-2,-18,0,706,12,3017804
AR,2020-09-07,-12,-7,117,-8,-68,15,348,14,3017804
AR,2020-09-08,-6,3,79,-9,-28,4,477,9,3017804
AR,2020-09-09,-4,1,NA,-3,-26,3,498,11,3017804
AR,2020-09-10,-6,1,NA,-3,-27,3,548,12,3017804
AR,2020-09-11,-6,-3,110,-4,-25,2,1180,13,3017804
AR,2020-09-12,-11,-1,93,3,-10,0,727,11,3017804
AR,2020-09-13,-8,2,85,-2,-14,1,509,12,3017804
AR,2020-09-14,-5,-2,65,-4,-24,4,408,10,3017804
AR,2020-09-15,-4,2,96,-2,-23,4,730,17,3017804
AR,2020-09-16,-4,-2,103,-3,-23,3,862,154,3017804
AR,2020-09-17,-5,-1,106,-5,-24,3,992,9,3017804
AR,2020-09-18,-5,-2,116,-2,-23,3,871,7,3017804
AR,2020-09-19,-8,1,108,4,-11,0,1078,8,3017804
AR,2020-09-20,-5,2,96,1,-13,1,563,0,3017804
AR,2020-09-21,-6,-3,56,-5,-26,5,641,15,3017804
AR,2020-09-22,-11,-6,24,-8,-25,7,617,13,3017804
AR,2020-09-23,-10,-5,45,-9,-23,6,982,20,3017804
AR,2020-09-24,-7,-2,77,-6,-23,5,1086,17,3017804
AR,2020-09-25,-5,-1,99,-4,-22,4,897,19,3017804
AR,2020-09-26,-10,0,88,1,-9,1,809,22,3017804
AR,2020-09-27,-8,0,81,0,-13,2,487,21,3017804
AR,2020-09-28,-7,-4,43,-6,-23,6,807,23,3017804
AR,2020-09-29,-6,-1,73,-4,-22,5,706,19,3017804
AR,2020-09-30,-4,-1,78,-3,-22,3,942,19,3017804
AR,2020-10-01,-1,5,82,-1,-22,2,1124,15,3017804
AR,2020-10-02,-1,4,88,2,-21,2,958,7,3017804
AR,2020-10-03,-7,3,69,4,-12,0,746,16,3017804
AR,2020-10-04,-4,4,64,1,-14,1,488,18,3017804
AR,2020-10-05,-4,1,42,-3,-24,4,417,21,3017804
AR,2020-10-06,-7,-1,70,-1,-23,4,641,23,3017804
AR,2020-10-07,-6,-2,87,-3,-21,3,809,16,3017804
AR,2020-10-08,-7,0,90,-2,-22,4,1265,22,3017804
AR,2020-10-09,-6,-1,89,0,-21,4,1167,22,3017804
AR,2020-10-10,-14,-3,53,-1,-12,4,908,21,3017804
AR,2020-10-11,-7,2,83,4,-12,2,613,18,3017804
AR,2020-10-12,-8,-4,57,-3,-25,6,654,18,3017804
AR,2020-10-13,-8,-1,83,-3,-22,5,680,25,3017804
AR,2020-10-14,-4,0,88,-1,-20,4,1079,23,3017804
AR,2020-10-15,-6,2,68,-2,-22,5,1278,11,3017804
AR,2020-10-16,-5,-1,95,-1,-22,4,1015,20,3017804
AR,2020-10-17,-11,-2,78,6,-11,1,883,19,3017804
AR,2020-10-18,-9,-2,51,4,-14,2,644,20,3017804
AR,2020-10-19,-9,-6,27,-5,-24,6,531,10,3017804
AR,2020-10-20,-8,-3,61,-3,-22,5,844,14,3017804
AR,2020-10-21,-5,-1,94,-2,-20,4,1155,23,3017804
AR,2020-10-22,-6,-1,102,-1,-21,4,1202,21,3017804
AR,2020-10-23,-7,-4,66,-3,-22,5,1337,10,3017804
AR,2020-10-24,-12,-3,50,2,-10,2,1183,15,3017804
AR,2020-10-25,-10,-2,38,3,-14,2,797,15,3017804
AR,2020-10-26,-11,-8,-4,-8,-23,7,612,21,3017804
AR,2020-10-27,-9,-4,20,-6,-22,6,952,24,3017804
AR,2020-10-28,-12,-9,5,-8,-21,7,961,18,3017804
AR,2020-10-29,-5,0,22,-6,-22,6,1072,19,3017804
AR,2020-10-30,0,2,69,-2,-21,3,1162,6,3017804
AR,2020-10-31,-7,6,63,-1,-9,0,1316,25,3017804
AR,2020-11-01,-6,-1,44,-2,-13,2,867,33,3017804
AR,2020-11-02,-6,-4,23,-5,-22,5,584,27,3017804
AR,2020-11-03,-1,4,58,-2,-21,4,520,18,3017804
AR,2020-11-04,-7,-3,54,-3,-20,5,1651,23,3017804
AR,2020-11-05,-7,0,60,-3,-21,5,1548,11,3017804
AR,2020-11-06,-6,-4,72,-4,-20,5,1870,19,3017804
AR,2020-11-07,-11,-3,62,3,-8,2,1598,12,3017804
AR,2020-11-08,-8,-1,55,0,-12,2,1038,17,3017804
AR,2020-11-09,-9,-4,25,-6,-22,6,945,23,3017804
AR,2020-11-10,-9,-3,37,-4,-22,6,1424,4,3017804
AR,2020-11-11,-6,-2,51,-5,-26,6,1962,14,3017804
AR,2020-11-12,-9,-1,46,-6,-22,6,1809,18,3017804
AR,2020-11-13,-8,-2,58,-4,-21,5,2312,4,3017804
AR,2020-11-14,-15,-5,22,0,-11,4,1848,11,3017804
