date,key_apple_mobility,key_google_mobility,id,tests,confirmed,recovered,deaths,hosp,vent,icu,population,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,testing_policy,contact_tracing,stringency_index,iso_alpha_3,iso_alpha_2,iso_numeric,currency,administrative_area_level,administrative_area_level_1,administrative_area_level_2,administrative_area_level_3,latitude,longitude,key,key_alpha_2,key_numeric,metro_area,iso_3166_2_code,census_fips_code,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,driving,walking,transit
2020-03-24,Yukon Territory,"CA, Yukon",38791b01,416,2,,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-40,-11,,,-46,,69.72,,
2020-03-25,Yukon Territory,"CA, Yukon",38791b01,416,3,,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-40,-22,,,-46,,76.07,,
2020-03-26,Yukon Territory,"CA, Yukon",38791b01,416,3,,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-39,-11,,,-48,,63.28,,
2020-03-27,Yukon Territory,"CA, Yukon",38791b01,603,3,,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-40,-23,,,-46,,72.17,,
2020-03-28,Yukon Territory,"CA, Yukon",38791b01,641,4,,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-45,-21,,,-31,,61.65,,
2020-03-29,Yukon Territory,"CA, Yukon",38791b01,678,4,,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-43,-28,,,,,61.65,,
2020-03-30,Yukon Territory,"CA, Yukon",38791b01,688,5,,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-39,-22,,,-45,,69.99,,
2020-03-31,Yukon Territory,"CA, Yukon",38791b01,702,5,,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-40,-20,,,-46,,82.96,,
2020-04-01,Yukon Territory,"CA, Yukon",38791b01,722,5,3,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,74.54,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-37,-25,,,-44,,72.71,,
2020-04-02,Yukon Territory,"CA, Yukon",38791b01,742,6,3,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,74.54,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-35,-11,,,-47,,69.45,,
2020-04-03,Yukon Territory,"CA, Yukon",38791b01,753,6,,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,74.54,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-41,-19,,,-47,,75.43,,
2020-04-04,Yukon Territory,"CA, Yukon",38791b01,765,6,,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-42,-7,,,-31,,70.81,,
2020-04-05,Yukon Territory,"CA, Yukon",38791b01,770,6,4,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-41,-26,,,-32,,65.19,,
2020-04-06,Yukon Territory,"CA, Yukon",38791b01,775,7,4,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,,,,,-43,,68.72,,
2020-04-07,Yukon Territory,"CA, Yukon",38791b01,787,7,,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,,,,,-46,,60.29,,
2020-04-08,Yukon Territory,"CA, Yukon",38791b01,794,7,,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,,,,,-47,,80.51,,
2020-04-09,Yukon Territory,"CA, Yukon",38791b01,806,8,,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,,,,,-47,,85.4,,
2020-04-10,Yukon Territory,"CA, Yukon",38791b01,806,8,,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,,,,,-78,,71.62,,
2020-04-11,Yukon Territory,"CA, Yukon",38791b01,815,8,,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,,,,,-38,,82.96,,
2020-04-12,Yukon Territory,"CA, Yukon",38791b01,815,8,,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,,,,,-37,,66.64,,
2020-04-13,Yukon Territory,"CA, Yukon",38791b01,832,8,,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,,,,,-68,,72.62,,
2020-04-14,Yukon Territory,"CA, Yukon",38791b01,835,8,,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,,,,,-46,,83.86,,
2020-04-15,Yukon Territory,"CA, Yukon",38791b01,841,8,,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,,,,,-43,,81.87,,
2020-04-16,Yukon Territory,"CA, Yukon",38791b01,849,8,,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,,,,,-42,,91.39,,
2020-04-17,Yukon Territory,"CA, Yukon",38791b01,852,9,,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,,,,,-42,,107.8,,
2020-04-18,Yukon Territory,"CA, Yukon",38791b01,859,9,8,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,,,,,-25,,108.25,,
2020-04-19,Yukon Territory,"CA, Yukon",38791b01,878,9,8,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,,,,,,,,,93.29,,
2020-04-20,Yukon Territory,"CA, Yukon",38791b01,878,11,8,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,,,,,-40,,89.94,,
2020-04-21,Yukon Territory,"CA, Yukon",38791b01,872,11,8,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,,,,,-42,,79.33,,
2020-04-22,Yukon Territory,"CA, Yukon",38791b01,878,11,8,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,,,,,-39,,98.64,,
2020-04-23,Yukon Territory,"CA, Yukon",38791b01,881,11,8,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,,,,,-41,,81.96,,
2020-04-24,Yukon Territory,"CA, Yukon",38791b01,888,11,8,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-48,,,,-40,,100.36,,
2020-04-25,Yukon Territory,"CA, Yukon",38791b01,894,11,8,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,,,,,-26,,97.28,,
2020-04-26,Yukon Territory,"CA, Yukon",38791b01,908,11,8,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,,,,,,,,,76.16,,
2020-04-27,Yukon Territory,"CA, Yukon",38791b01,919,11,8,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,,,,,-39,,112.24,,
2020-04-28,Yukon Territory,"CA, Yukon",38791b01,953,11,8,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,,,,,-40,,93.56,,
2020-04-29,Yukon Territory,"CA, Yukon",38791b01,973,11,8,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,,,,,-39,,103.08,,
2020-04-30,Yukon Territory,"CA, Yukon",38791b01,984,11,9,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,,,,,-38,,101.45,,
2020-05-01,Yukon Territory,"CA, Yukon",38791b01,999,11,11,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-45,,,,-35,,99.82,,
2020-05-02,Yukon Territory,"CA, Yukon",38791b01,1019,11,11,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,,,,,-18,,106.89,,
2020-05-03,Yukon Territory,"CA, Yukon",38791b01,1023,11,11,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,,,,,,,,,103.45,,
2020-05-04,Yukon Territory,"CA, Yukon",38791b01,1023,11,11,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,,,,,-34,,102.54,,
2020-05-05,Yukon Territory,"CA, Yukon",38791b01,1028,11,11,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,,,,,-38,,95.92,,
2020-05-06,Yukon Territory,"CA, Yukon",38791b01,1041,11,11,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,,,,,-38,,97.19,,
2020-05-07,Yukon Territory,"CA, Yukon",38791b01,1065,11,11,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,,,,,-34,,108.43,,
2020-05-08,Yukon Territory,"CA, Yukon",38791b01,1065,11,11,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,,,,,-34,,115.05,,
2020-05-09,Yukon Territory,"CA, Yukon",38791b01,1075,11,11,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,,,,,-15,,106.98,,
2020-05-10,Yukon Territory,"CA, Yukon",38791b01,1075,11,11,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,,,,,,,,,113.15,,
2020-05-11,Yukon Territory,"CA, Yukon",38791b01,1088,11,11,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,,,,,-36,,,,
2020-05-12,Yukon Territory,"CA, Yukon",38791b01,1094,11,11,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,,,,,-37,,,,
2020-05-13,Yukon Territory,"CA, Yukon",38791b01,1106,11,11,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,,,,,-33,,105.53,,
2020-05-14,Yukon Territory,"CA, Yukon",38791b01,1112,11,11,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-34,,,,-33,,117.14,,
2020-05-15,Yukon Territory,"CA, Yukon",38791b01,1119,11,11,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-37,,,,-34,,133.45,,
2020-05-16,Yukon Territory,"CA, Yukon",38791b01,1124,11,11,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-45,,,,-21,,130.64,,
2020-05-17,Yukon Territory,"CA, Yukon",38791b01,1124,11,11,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,,,,,,,,,99.09,,
2020-05-18,Yukon Territory,"CA, Yukon",38791b01,1124,11,11,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-52,,,,-74,,116.05,,
2020-05-19,Yukon Territory,"CA, Yukon",38791b01,1134,11,11,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-40,,,,-33,,109.61,,
2020-05-20,Yukon Territory,"CA, Yukon",38791b01,1141,11,11,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-31,,,,-30,,136.36,,
2020-05-21,Yukon Territory,"CA, Yukon",38791b01,1142,11,11,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-33,,,,-32,,131.01,,
2020-05-22,Yukon Territory,"CA, Yukon",38791b01,1145,11,11,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-36,,,,-30,,132.82,,
2020-05-23,Yukon Territory,"CA, Yukon",38791b01,1145,11,11,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-40,,,,-12,,131.55,,
2020-05-24,Yukon Territory,"CA, Yukon",38791b01,1145,11,11,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,,,,,,,,,131.01,,
2020-05-25,Yukon Territory,"CA, Yukon",38791b01,1154,11,11,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-38,,,,-32,,120.76,,
2020-05-26,Yukon Territory,"CA, Yukon",38791b01,1154,11,11,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-40,,,,-30,,124.66,,
2020-05-27,Yukon Territory,"CA, Yukon",38791b01,1159,11,11,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-31,,,,-28,,123.93,,
2020-05-28,Yukon Territory,"CA, Yukon",38791b01,1163,11,11,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-26,,,,-31,,124.84,,
2020-05-29,Yukon Territory,"CA, Yukon",38791b01,1176,11,11,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-30,,,,-28,,126.65,,
2020-05-30,Yukon Territory,"CA, Yukon",38791b01,1176,11,11,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-40,,,,-5,,135.45,,
2020-05-31,Yukon Territory,"CA, Yukon",38791b01,1176,11,11,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,,,,,,,,,125.29,,
2020-06-01,Yukon Territory,"CA, Yukon",38791b01,1176,11,11,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-29,,,,-28,,123.84,,
2020-06-02,Yukon Territory,"CA, Yukon",38791b01,1192,11,11,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-35,,,,-25,,142.88,,
2020-06-03,Yukon Territory,"CA, Yukon",38791b01,1192,11,11,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-33,,,,-28,,125.11,,
2020-06-04,Yukon Territory,"CA, Yukon",38791b01,1201,11,11,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-27,,,,-30,,149.5,,
2020-06-05,Yukon Territory,"CA, Yukon",38791b01,1201,11,11,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-35,,,,-31,,162.74,,
2020-06-06,Yukon Territory,"CA, Yukon",38791b01,1201,11,11,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-40,,,,-11,,138.26,,
2020-06-07,Yukon Territory,"CA, Yukon",38791b01,1201,11,11,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,,,,,,,,,119.49,,
2020-06-08,Yukon Territory,"CA, Yukon",38791b01,1214,11,11,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-30,,,,-27,,143.61,,
2020-06-09,Yukon Territory,"CA, Yukon",38791b01,1219,11,11,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-29,,,,-25,,149.59,,
2020-06-10,Yukon Territory,"CA, Yukon",38791b01,1228,11,11,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-27,,,,-26,,132.91,,
2020-06-11,Yukon Territory,"CA, Yukon",38791b01,1232,11,11,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-24,,,,-24,,129.01,,
2020-06-12,Yukon Territory,"CA, Yukon",38791b01,1235,11,11,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-30,,,,-23,,143.52,,
2020-06-13,Yukon Territory,"CA, Yukon",38791b01,1235,11,11,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-37,,,,,,136.17,,
2020-06-14,Yukon Territory,"CA, Yukon",38791b01,1235,11,11,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,,,,,,,,,136.54,,
2020-06-15,Yukon Territory,"CA, Yukon",38791b01,1235,11,11,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-27,,,,-27,,153.58,,
2020-06-16,Yukon Territory,"CA, Yukon",38791b01,1243,11,11,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-30,,,,-27,,140.62,,
2020-06-17,Yukon Territory,"CA, Yukon",38791b01,1245,11,11,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-29,,,,-28,,149.86,,
2020-06-18,Yukon Territory,"CA, Yukon",38791b01,1250,11,11,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-26,,,,-26,,158.11,,
2020-06-19,Yukon Territory,"CA, Yukon",38791b01,1250,11,11,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-27,,,,-29,,172.71,,
2020-06-20,Yukon Territory,"CA, Yukon",38791b01,1250,11,11,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-37,,,,-10,,152.22,,
2020-06-21,Yukon Territory,"CA, Yukon",38791b01,1250,11,11,0,,,,41078,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,,,,,,,,,106.53,,
2020-06-22,Yukon Territory,"CA, Yukon",38791b01,1250,11,11,0,,,,41078,3,2,2,4,0,1,2,4,2,3,1,68.98,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-41,,,,-67,,141.43,,
2020-06-23,Yukon Territory,"CA, Yukon",38791b01,1259,11,11,0,,,,41078,3,2,2,4,0,1,2,4,2,3,1,68.98,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-25,,,,-30,,126.75,,
2020-06-24,Yukon Territory,"CA, Yukon",38791b01,1265,11,11,0,,,,41078,3,2,2,4,0,1,2,4,2,3,1,68.98,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-26,,,,-26,,153.4,,
2020-06-25,Yukon Territory,"CA, Yukon",38791b01,1266,11,11,0,,,,41078,3,2,2,4,0,1,2,4,2,3,1,68.98,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-25,,,,-26,,165.28,,
2020-06-26,Yukon Territory,"CA, Yukon",38791b01,1272,11,11,0,,,,41078,3,2,2,4,0,1,2,4,2,3,1,68.98,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-28,,,,-25,,165,,
2020-06-27,Yukon Territory,"CA, Yukon",38791b01,1272,11,11,0,,,,41078,3,2,2,4,0,1,2,4,2,3,1,68.98,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-39,,,,1,,190.48,,
2020-06-28,Yukon Territory,"CA, Yukon",38791b01,1272,11,11,0,,,,41078,3,2,2,4,0,1,2,4,2,3,1,68.98,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,,,,,,,,,156.39,,
2020-06-29,Yukon Territory,"CA, Yukon",38791b01,1283,11,11,0,,,,41078,3,2,2,4,0,1,2,4,2,3,1,68.98,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-23,,,,-28,,143.25,,
2020-06-30,Yukon Territory,"CA, Yukon",38791b01,1289,11,11,0,,,,41078,3,2,2,4,0,1,2,4,2,3,1,68.98,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-16,,,,-28,,169.63,,
2020-07-01,Yukon Territory,"CA, Yukon",38791b01,1289,11,11,0,,,,41078,3,2,2,4,0,1,2,4,2,3,1,68.98,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-43,,,,-65,,183.41,,
2020-07-02,Yukon Territory,"CA, Yukon",38791b01,1294,11,11,0,,,,41078,3,2,2,4,0,1,2,4,2,3,1,68.98,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-19,,,,-34,,175.07,,
2020-07-03,Yukon Territory,"CA, Yukon",38791b01,1295,11,11,0,,,,41078,3,2,2,4,0,1,2,4,2,3,1,68.98,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-27,,,,-34,,185.77,,
2020-07-04,Yukon Territory,"CA, Yukon",38791b01,1295,11,11,0,,,,41078,3,2,2,4,0,1,2,4,2,3,1,68.98,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-38,,,,-6,,178.6,,
2020-07-05,Yukon Territory,"CA, Yukon",38791b01,1295,11,11,0,,,,41078,3,2,2,4,0,1,2,4,2,3,1,68.98,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,,,,,,,,,175.7,,
2020-07-06,Yukon Territory,"CA, Yukon",38791b01,1306,11,11,0,,,,41078,3,2,2,4,0,1,2,4,2,3,1,68.98,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-23,,,,-28,,180.69,,
2020-07-07,Yukon Territory,"CA, Yukon",38791b01,1306,11,11,0,,,,41078,3,2,2,4,0,1,2,4,2,3,1,68.98,CAN,CA,124,CAD,2,Canada,Yukon,,64.2823,-135,,,,,CA-YT,,-24,,,,-28,,191.12,,
