region,population,area,pop_density,date,weekday,new_cases,retail+rec,grocery+pharm,parks,transit,workplaces,residential
Toronto,2965713,630,4707.480952380953,2020-05-28,Thursday,109.0,-50.0,-18.0,-12.0,-66.0,-60.0,25.0
Toronto,2965713,630,4707.480952380953,2020-05-29,Friday,129.0,-50.0,-17.0,-6.0,-63.0,-59.0,25.0
Toronto,2965713,630,4707.480952380953,2020-05-30,Saturday,82.0,-47.0,-13.0,68.0,-44.0,-24.0,11.0
Toronto,2965713,630,4707.480952380953,2020-05-31,Sunday,126.0,-46.0,-17.0,79.0,-46.0,-22.0,8.0
Toronto,2965713,630,4707.480952380953,2020-06-01,Monday,127.0,-44.0,-12.0,78.0,-61.0,-58.0,21.0
Toronto,2965713,630,4707.480952380953,2020-06-02,Tuesday,99.0,-46.0,-15.0,48.0,-62.0,-59.0,22.0
Toronto,2965713,630,4707.480952380953,2020-06-03,Wednesday,115.0,-46.0,-15.0,51.0,-62.0,-59.0,23.0
Toronto,2965713,630,4707.480952380953,2020-06-04,Thursday,86.0,-45.0,-9.0,85.0,-61.0,-58.0,22.0
Toronto,2965713,630,4707.480952380953,2020-06-05,Friday,82.0,-47.0,-14.0,46.0,-60.0,-57.0,23.0
Toronto,2965713,630,4707.480952380953,2020-06-06,Saturday,80.0,-44.0,-12.0,129.0,-44.0,-22.0,9.0
Toronto,2965713,630,4707.480952380953,2020-06-07,Sunday,86.0,-43.0,-16.0,135.0,-45.0,-22.0,7.0
Toronto,2965713,630,4707.480952380953,2020-06-08,Monday,76.0,-42.0,-12.0,89.0,-60.0,-57.0,20.0
Toronto,2965713,630,4707.480952380953,2020-06-09,Tuesday,61.0,-43.0,-12.0,95.0,-61.0,-57.0,20.0
Toronto,2965713,630,4707.480952380953,2020-06-10,Wednesday,64.0,-43.0,-14.0,49.0,-62.0,-57.0,22.0
Toronto,2965713,630,4707.480952380953,2020-06-11,Thursday,82.0,-42.0,-8.0,85.0,-60.0,-56.0,22.0
Toronto,2965713,630,4707.480952380953,2020-06-12,Friday,63.0,-43.0,-11.0,75.0,-58.0,-55.0,21.0
Toronto,2965713,630,4707.480952380953,2020-06-13,Saturday,35.0,-42.0,-11.0,131.0,-42.0,-17.0,8.0
Toronto,2965713,630,4707.480952380953,2020-06-14,Sunday,63.0,-41.0,-15.0,134.0,-43.0,-17.0,6.0
Toronto,2965713,630,4707.480952380953,2020-06-15,Monday,68.0,-41.0,-12.0,91.0,-59.0,-56.0,20.0
Toronto,2965713,630,4707.480952380953,2020-06-16,Tuesday,48.0,-40.0,-10.0,104.0,-59.0,-55.0,20.0
Toronto,2965713,630,4707.480952380953,2020-06-17,Wednesday,67.0,-41.0,-11.0,97.0,-59.0,-56.0,21.0
Toronto,2965713,630,4707.480952380953,2020-06-18,Thursday,66.0,-40.0,-6.0,105.0,-59.0,-55.0,20.0
Toronto,2965713,630,4707.480952380953,2020-06-19,Friday,57.0,-43.0,-9.0,96.0,-56.0,-54.0,19.0
Toronto,2965713,630,4707.480952380953,2020-06-20,Saturday,51.0,-42.0,-10.0,138.0,-40.0,-15.0,6.0
Toronto,2965713,630,4707.480952380953,2020-06-21,Sunday,43.0,-42.0,-17.0,113.0,-43.0,-12.0,4.0
Toronto,2965713,630,4707.480952380953,2020-06-22,Monday,50.0,-43.0,-16.0,64.0,-61.0,-57.0,20.0
Toronto,2965713,630,4707.480952380953,2020-06-23,Tuesday,59.0,-44.0,-15.0,28.0,-61.0,-57.0,21.0
Toronto,2965713,630,4707.480952380953,2020-06-24,Wednesday,50.0,-37.0,-9.0,71.0,-57.0,-55.0,20.0
Toronto,2965713,630,4707.480952380953,2020-06-25,Thursday,51.0,-36.0,-5.0,96.0,-56.0,-54.0,19.0
Toronto,2965713,630,4707.480952380953,2020-06-26,Friday,44.0,-38.0,-9.0,105.0,-53.0,-53.0,18.0
Toronto,2965713,630,4707.480952380953,2020-06-27,Saturday,47.0,-38.0,-11.0,113.0,-38.0,-15.0,7.0
Toronto,2965713,630,4707.480952380953,2020-06-28,Sunday,41.0,-36.0,-14.0,154.0,-35.0,-10.0,3.0
Toronto,2965713,630,4707.480952380953,2020-06-29,Monday,64.0,-33.0,-7.0,101.0,-57.0,-55.0,17.0
Toronto,2965713,630,4707.480952380953,2020-06-30,Tuesday,51.0,-24.0,14.0,109.0,-54.0,-54.0,15.0
Toronto,2965713,630,4707.480952380953,2020-07-01,Wednesday,30.0,-56.0,-46.0,220.0,-66.0,-76.0,21.0
Toronto,2965713,630,4707.480952380953,2020-07-02,Thursday,31.0,-31.0,3.0,82.0,-57.0,-56.0,18.0
Toronto,2965713,630,4707.480952380953,2020-07-03,Friday,36.0,-35.0,-4.0,92.0,-55.0,-57.0,18.0
Toronto,2965713,630,4707.480952380953,2020-07-04,Saturday,32.0,-36.0,-10.0,141.0,-39.0,-15.0,5.0
Toronto,2965713,630,4707.480952380953,2020-07-05,Sunday,31.0,-35.0,-14.0,129.0,-40.0,-13.0,3.0
Toronto,2965713,630,4707.480952380953,2020-07-06,Monday,61.0,-33.0,-6.0,100.0,-57.0,-55.0,17.0
Toronto,2965713,630,4707.480952380953,2020-07-07,Tuesday,85.0,-34.0,-6.0,95.0,-56.0,-55.0,17.0
Toronto,2965713,630,4707.480952380953,2020-07-08,Wednesday,46.0,-34.0,-9.0,68.0,-57.0,-55.0,18.0
Toronto,2965713,630,4707.480952380953,2020-07-09,Thursday,32.0,-33.0,-2.0,87.0,-56.0,-54.0,18.0
Toronto,2965713,630,4707.480952380953,2020-07-10,Friday,34.0,-36.0,-7.0,79.0,-55.0,-53.0,18.0
Toronto,2965713,630,4707.480952380953,2020-07-11,Saturday,30.0,-38.0,-11.0,30.0,-44.0,-15.0,8.0
Toronto,2965713,630,4707.480952380953,2020-07-12,Sunday,20.0,-32.0,-10.0,131.0,-37.0,-11.0,3.0
Toronto,2965713,630,4707.480952380953,2020-07-13,Monday,45.0,-34.0,-8.0,86.0,-57.0,-54.0,17.0
Toronto,2965713,630,4707.480952380953,2020-07-14,Tuesday,28.0,-33.0,-6.0,109.0,-56.0,-54.0,17.0
Toronto,2965713,630,4707.480952380953,2020-07-15,Wednesday,38.0,-32.0,-8.0,101.0,-56.0,-53.0,17.0
Toronto,2965713,630,4707.480952380953,2020-07-16,Thursday,27.0,-36.0,-6.0,22.0,-59.0,-53.0,19.0
Toronto,2965713,630,4707.480952380953,2020-07-17,Friday,17.0,-34.0,-5.0,109.0,-52.0,-52.0,16.0
Toronto,2965713,630,4707.480952380953,2020-07-18,Saturday,18.0,-34.0,-9.0,147.0,-35.0,-11.0,4.0
Toronto,2965713,630,4707.480952380953,2020-07-19,Sunday,21.0,-38.0,-16.0,66.0,-45.0,-15.0,4.0
Toronto,2965713,630,4707.480952380953,2020-07-20,Monday,28.0,-31.0,-6.0,109.0,-56.0,-53.0,16.0
Toronto,2965713,630,4707.480952380953,2020-07-21,Tuesday,25.0,-32.0,-5.0,110.0,-56.0,-52.0,16.0
Toronto,2965713,630,4707.480952380953,2020-07-22,Wednesday,16.0,-36.0,-12.0,24.0,-59.0,-54.0,19.0
Toronto,2965713,630,4707.480952380953,2020-07-23,Thursday,23.0,-31.0,-2.0,105.0,-55.0,-52.0,17.0
Toronto,2965713,630,4707.480952380953,2020-07-24,Friday,19.0,-34.0,-7.0,106.0,-53.0,-51.0,16.0
Toronto,2965713,630,4707.480952380953,2020-07-25,Saturday,16.0,-33.0,-9.0,156.0,-35.0,-12.0,3.0
Toronto,2965713,630,4707.480952380953,2020-07-26,Sunday,18.0,-33.0,-13.0,130.0,-37.0,-12.0,2.0
Toronto,2965713,630,4707.480952380953,2020-07-27,Monday,11.0,-35.0,-10.0,60.0,-58.0,-54.0,17.0
Toronto,2965713,630,4707.480952380953,2020-07-28,Tuesday,17.0,-32.0,-5.0,104.0,-55.0,-53.0,16.0
Toronto,2965713,630,4707.480952380953,2020-07-29,Wednesday,18.0,-30.0,-7.0,85.0,-56.0,-54.0,17.0
Toronto,2965713,630,4707.480952380953,2020-07-30,Thursday,10.0,-28.0,-1.0,101.0,-54.0,-53.0,16.0
Toronto,2965713,630,4707.480952380953,2020-07-31,Friday,15.0,-29.0,-4.0,105.0,-51.0,-52.0,14.0
Toronto,2965713,630,4707.480952380953,2020-08-01,Saturday,8.0,-32.0,-12.0,135.0,-34.0,-14.0,2.0
Toronto,2965713,630,4707.480952380953,2020-08-02,Sunday,14.0,-33.0,-16.0,23.0,-45.0,-18.0,4.0
Toronto,2965713,630,4707.480952380953,2020-08-03,Monday,28.0,-43.0,-31.0,85.0,-69.0,-77.0,20.0
Toronto,2965713,630,4707.480952380953,2020-08-04,Tuesday,20.0,-32.0,-7.0,13.0,-57.0,-55.0,17.0
Toronto,2965713,630,4707.480952380953,2020-08-05,Wednesday,24.0,-26.0,-5.0,103.0,-53.0,-53.0,16.0
Toronto,2965713,630,4707.480952380953,2020-08-06,Thursday,15.0,-26.0,-3.0,111.0,-53.0,-52.0,16.0
Toronto,2965713,630,4707.480952380953,2020-08-07,Friday,20.0,-30.0,-9.0,104.0,-51.0,-51.0,15.0
Toronto,2965713,630,4707.480952380953,2020-08-08,Saturday,17.0,-28.0,-11.0,162.0,-32.0,-10.0,2.0
Toronto,2965713,630,4707.480952380953,2020-08-09,Sunday,15.0,-28.0,-15.0,128.0,-35.0,-11.0,1.0
Toronto,2965713,630,4707.480952380953,2020-08-10,Monday,22.0,-29.0,-11.0,91.0,-56.0,-53.0,15.0
Toronto,2965713,630,4707.480952380953,2020-08-11,Tuesday,23.0,-29.0,-9.0,89.0,-55.0,-53.0,16.0
Toronto,2965713,630,4707.480952380953,2020-08-12,Wednesday,20.0,-27.0,-10.0,102.0,-54.0,-53.0,16.0
Toronto,2965713,630,4707.480952380953,2020-08-13,Thursday,28.0,-27.0,-7.0,104.0,-53.0,-52.0,16.0
Toronto,2965713,630,4707.480952380953,2020-08-14,Friday,15.0,-29.0,-10.0,100.0,-50.0,-51.0,14.0
Toronto,2965713,630,4707.480952380953,2020-08-15,Saturday,19.0,-27.0,-12.0,155.0,-31.0,-11.0,1.0
Toronto,2965713,630,4707.480952380953,2020-08-16,Sunday,20.0,-27.0,-15.0,79.0,-38.0,-13.0,2.0
Toronto,2965713,630,4707.480952380953,2020-08-17,Monday,31.0,-31.0,-15.0,49.0,-56.0,-54.0,16.0
Toronto,2965713,630,4707.480952380953,2020-08-18,Tuesday,30.0,-27.0,-9.0,93.0,-53.0,-52.0,15.0
Toronto,2965713,630,4707.480952380953,2020-08-19,Wednesday,22.0,-27.0,-11.0,92.0,-53.0,-52.0,15.0
Toronto,2965713,630,4707.480952380953,2020-08-20,Thursday,22.0,-25.0,-4.0,106.0,-52.0,-51.0,15.0
Toronto,2965713,630,4707.480952380953,2020-08-21,Friday,28.0,-29.0,-8.0,87.0,-50.0,-50.0,14.0
Toronto,2965713,630,4707.480952380953,2020-08-22,Saturday,43.0,-27.0,-11.0,141.0,-30.0,-9.0,2.0
Toronto,2965713,630,4707.480952380953,2020-08-23,Sunday,36.0,-26.0,-14.0,122.0,-33.0,-10.0,0.0
Toronto,2965713,630,4707.480952380953,2020-08-24,Monday,32.0,-28.0,-10.0,86.0,-54.0,-52.0,15.0
Toronto,2965713,630,4707.480952380953,2020-08-25,Tuesday,44.0,-26.0,-7.0,103.0,-52.0,-52.0,14.0
Toronto,2965713,630,4707.480952380953,2020-08-26,Wednesday,41.0,-28.0,-12.0,49.0,-54.0,-51.0,16.0
Toronto,2965713,630,4707.480952380953,2020-08-27,Thursday,35.0,-26.0,-5.0,80.0,-52.0,-50.0,15.0
Toronto,2965713,630,4707.480952380953,2020-08-28,Friday,34.0,-28.0,-8.0,79.0,-49.0,-50.0,14.0
Toronto,2965713,630,4707.480952380953,2020-08-29,Saturday,29.0,-26.0,-8.0,103.0,-32.0,-10.0,3.0
Toronto,2965713,630,4707.480952380953,2020-08-30,Sunday,44.0,-22.0,-11.0,142.0,-28.0,-9.0,0.0
Toronto,2965713,630,4707.480952380953,2020-08-31,Monday,42.0,-24.0,-7.0,92.0,-51.0,-52.0,13.0
Toronto,2965713,630,4707.480952380953,2020-09-01,Tuesday,51.0,-25.0,-6.0,95.0,-50.0,-52.0,14.0
Toronto,2965713,630,4707.480952380953,2020-09-02,Wednesday,64.0,-25.0,-8.0,62.0,-53.0,-52.0,15.0
Toronto,2965713,630,4707.480952380953,2020-09-03,Thursday,60.0,-23.0,-4.0,92.0,-50.0,-50.0,14.0
Toronto,2965713,630,4707.480952380953,2020-09-04,Friday,54.0,-24.0,-5.0,82.0,-48.0,-50.0,13.0
Toronto,2965713,630,4707.480952380953,2020-09-05,Saturday,59.0,-26.0,-11.0,100.0,-33.0,-12.0,2.0
Toronto,2965713,630,4707.480952380953,2020-09-06,Sunday,56.0,-19.0,-9.0,138.0,-28.0,-12.0,-1.0
Toronto,2965713,630,4707.480952380953,2020-09-07,Monday,74.0,-53.0,-48.0,67.0,-71.0,-81.0,21.0
Toronto,2965713,630,4707.480952380953,2020-09-08,Tuesday,80.0,-25.0,1.0,33.0,-53.0,-52.0,14.0
Toronto,2965713,630,4707.480952380953,2020-09-09,Wednesday,104.0,-27.0,-7.0,43.0,-53.0,-51.0,15.0
Toronto,2965713,630,4707.480952380953,2020-09-10,Thursday,105.0,-25.0,-3.0,60.0,-51.0,-49.0,15.0
Toronto,2965713,630,4707.480952380953,2020-09-11,Friday,116.0,-26.0,-7.0,68.0,-48.0,-48.0,14.0
Toronto,2965713,630,4707.480952380953,2020-09-12,Saturday,111.0,-22.0,-6.0,125.0,-30.0,-6.0,3.0
Toronto,2965713,630,4707.480952380953,2020-09-13,Sunday,112.0,-23.0,-10.0,85.0,-34.0,-10.0,3.0
Toronto,2965713,630,4707.480952380953,2020-09-14,Monday,162.0,-26.0,-7.0,57.0,-53.0,-48.0,15.0
Toronto,2965713,630,4707.480952380953,2020-09-15,Tuesday,186.0,-25.0,-6.0,63.0,-52.0,-48.0,15.0
Toronto,2965713,630,4707.480952380953,2020-09-16,Wednesday,166.0,-26.0,-10.0,74.0,-51.0,-49.0,15.0
Toronto,2965713,630,4707.480952380953,2020-09-17,Thursday,176.0,-27.0,-5.0,60.0,-51.0,-48.0,15.0
Toronto,2965713,630,4707.480952380953,2020-09-18,Friday,164.0,-28.0,-9.0,46.0,-49.0,-47.0,14.0
Toronto,2965713,630,4707.480952380953,2020-09-19,Saturday,178.0,-24.0,-7.0,92.0,-33.0,-7.0,4.0
Toronto,2965713,630,4707.480952380953,2020-09-20,Sunday,191.0,-23.0,-9.0,99.0,-34.0,-9.0,3.0
Toronto,2965713,630,4707.480952380953,2020-09-21,Monday,254.0,-29.0,-9.0,55.0,-53.0,-49.0,15.0
Toronto,2965713,630,4707.480952380953,2020-09-22,Tuesday,257.0,-29.0,-7.0,59.0,-52.0,-49.0,15.0
Toronto,2965713,630,4707.480952380953,2020-09-23,Wednesday,253.0,-29.0,-9.0,68.0,-52.0,-48.0,15.0
Toronto,2965713,630,4707.480952380953,2020-09-24,Thursday,284.0,-30.0,-6.0,37.0,-52.0,-47.0,16.0
Toronto,2965713,630,4707.480952380953,2020-09-25,Friday,276.0,-30.0,-7.0,61.0,-49.0,-46.0,14.0
Toronto,2965713,630,4707.480952380953,2020-09-26,Saturday,245.0,-25.0,-6.0,115.0,-32.0,-4.0,3.0
Toronto,2965713,630,4707.480952380953,2020-09-27,Sunday,256.0,-25.0,-8.0,108.0,-34.0,-7.0,2.0
Toronto,2965713,630,4707.480952380953,2020-09-28,Monday,323.0,-32.0,-8.0,50.0,-54.0,-48.0,15.0
Toronto,2965713,630,4707.480952380953,2020-09-29,Tuesday,311.0,-31.0,-6.0,33.0,-53.0,-48.0,15.0
Toronto,2965713,630,4707.480952380953,2020-09-30,Wednesday,287.0,-32.0,-9.0,0.0,-54.0,-48.0,17.0
Toronto,2965713,630,4707.480952380953,2020-10-01,Thursday,232.0,-29.0,-1.0,32.0,-53.0,-45.0,16.0
Toronto,2965713,630,4707.480952380953,2020-10-02,Friday,245.0,-33.0,-8.0,14.0,-51.0,-45.0,16.0
Toronto,2965713,630,4707.480952380953,2020-10-03,Saturday,212.0,-28.0,-7.0,66.0,-36.0,-7.0,6.0
Toronto,2965713,630,4707.480952380953,2020-10-04,Sunday,197.0,-33.0,-12.0,-12.0,-43.0,-14.0,6.0
Toronto,2965713,630,4707.480952380953,2020-10-05,Monday,262.0,-32.0,-5.0,36.0,-54.0,-47.0,16.0
Toronto,2965713,630,4707.480952380953,2020-10-06,Tuesday,238.0,-33.0,-6.0,39.0,-53.0,-47.0,15.0
Toronto,2965713,630,4707.480952380953,2020-10-07,Wednesday,304.0,-34.0,-9.0,12.0,-55.0,-47.0,17.0
Toronto,2965713,630,4707.480952380953,2020-10-08,Thursday,254.0,-33.0,-3.0,14.0,-53.0,-46.0,17.0
Toronto,2965713,630,4707.480952380953,2020-10-09,Friday,273.0,-31.0,1.0,40.0,-50.0,-45.0,15.0
Toronto,2965713,630,4707.480952380953,2020-10-10,Saturday,351.0,-35.0,-4.0,68.0,-39.0,-9.0,5.0
Toronto,2965713,630,4707.480952380953,2020-10-11,Sunday,259.0,-34.0,-5.0,48.0,-40.0,-12.0,3.0
Toronto,2965713,630,4707.480952380953,2020-10-12,Monday,246.0,-66.0,-54.0,52.0,-75.0,-82.0,24.0
Toronto,2965713,630,4707.480952380953,2020-10-13,Tuesday,266.0,-36.0,-2.0,51.0,-53.0,-49.0,16.0
Toronto,2965713,630,4707.480952380953,2020-10-14,Wednesday,305.0,-36.0,-8.0,36.0,-54.0,-47.0,17.0
Toronto,2965713,630,4707.480952380953,2020-10-15,Thursday,275.0,-41.0,-13.0,-30.0,-56.0,-48.0,20.0
Toronto,2965713,630,4707.480952380953,2020-10-16,Friday,330.0,-36.0,-5.0,32.0,-51.0,-45.0,17.0
Toronto,2965713,630,4707.480952380953,2020-10-17,Saturday,274.0,-31.0,-5.0,91.0,-37.0,-8.0,6.0
Toronto,2965713,630,4707.480952380953,2020-10-18,Sunday,281.0,-35.0,-12.0,39.0,-42.0,-15.0,7.0
Toronto,2965713,630,4707.480952380953,2020-10-19,Monday,371.0,-40.0,-13.0,-18.0,-57.0,-49.0,18.0
Toronto,2965713,630,4707.480952380953,2020-10-20,Tuesday,314.0,-36.0,-7.0,25.0,-54.0,-48.0,17.0
Toronto,2965713,630,4707.480952380953,2020-10-21,Wednesday,305.0,-38.0,-12.0,12.0,-55.0,-48.0,19.0
Toronto,2965713,630,4707.480952380953,2020-10-22,Thursday,308.0,-38.0,-7.0,5.0,-54.0,-46.0,19.0
Toronto,2965713,630,4707.480952380953,2020-10-23,Friday,332.0,-35.0,-8.0,69.0,-50.0,-45.0,16.0
Toronto,2965713,630,4707.480952380953,2020-10-24,Saturday,279.0,-33.0,-5.0,49.0,-38.0,-9.0,7.0
Toronto,2965713,630,4707.480952380953,2020-10-25,Sunday,275.0,-34.0,-11.0,30.0,-41.0,-15.0,6.0
Toronto,2965713,630,4707.480952380953,2020-10-26,Monday,340.0,-39.0,-11.0,0.0,-56.0,-48.0,17.0
Toronto,2965713,630,4707.480952380953,2020-10-27,Tuesday,296.0,-41.0,-14.0,-18.0,-56.0,-48.0,18.0
Toronto,2965713,630,4707.480952380953,2020-10-28,Wednesday,359.0,-34.0,-6.0,25.0,-54.0,-46.0,17.0
Toronto,2965713,630,4707.480952380953,2020-10-29,Thursday,283.0,-37.0,-7.0,-8.0,-55.0,-46.0,18.0
Toronto,2965713,630,4707.480952380953,2020-10-30,Friday,389.0,-37.0,-6.0,-10.0,-53.0,-45.0,17.0
Toronto,2965713,630,4707.480952380953,2020-10-31,Saturday,322.0,-31.0,-2.0,47.0,-36.0,-8.0,6.0
Toronto,2965713,630,4707.480952380953,2020-11-01,Sunday,300.0,-38.0,-12.0,-23.0,-45.0,-17.0,7.0
Toronto,2965713,630,4707.480952380953,2020-11-02,Monday,467.0,-39.0,-13.0,-23.0,-57.0,-48.0,18.0
Toronto,2965713,630,4707.480952380953,2020-11-03,Tuesday,482.0,-39.0,-10.0,-8.0,-55.0,-47.0,17.0
Toronto,2965713,630,4707.480952380953,2020-11-04,Wednesday,480.0,-36.0,-11.0,34.0,-54.0,-47.0,18.0
Toronto,2965713,630,4707.480952380953,2020-11-05,Thursday,506.0,-36.0,-8.0,25.0,-54.0,-45.0,18.0
Toronto,2965713,630,4707.480952380953,2020-11-06,Friday,477.0,-35.0,-8.0,46.0,-51.0,-44.0,17.0
Toronto,2965713,630,4707.480952380953,2020-11-07,Saturday,474.0,-29.0,-6.0,112.0,-33.0,-7.0,6.0
Toronto,2965713,630,4707.480952380953,2020-11-08,Sunday,367.0,-28.0,-8.0,115.0,-36.0,-11.0,4.0
Toronto,2965713,630,4707.480952380953,2020-11-09,Monday,499.0,-36.0,-10.0,45.0,-55.0,-47.0,17.0
Toronto,2965713,630,4707.480952380953,2020-11-10,Tuesday,453.0,-34.0,-7.0,63.0,-53.0,-46.0,16.0
Toronto,2965713,630,4707.480952380953,2020-11-11,Wednesday,454.0,-35.0,-9.0,25.0,-56.0,-48.0,18.0
Toronto,2965713,630,4707.480952380953,2020-11-12,Thursday,416.0,-37.0,-6.0,11.0,-55.0,-45.0,18.0
Toronto,2965713,630,4707.480952380953,2020-11-13,Friday,454.0,-38.0,-8.0,-4.0,-53.0,-45.0,18.0
Toronto,2965713,630,4707.480952380953,2020-11-14,Saturday,446.0,-33.0,-5.0,43.0,-41.0,-10.0,8.0
Toronto,2965713,630,4707.480952380953,2020-11-15,Sunday,399.0,-44.0,-22.0,-40.0,-51.0,-19.0,9.0
Toronto,2965713,630,4707.480952380953,2020-11-16,Monday,485.0,-40.0,-14.0,-23.0,-59.0,-48.0,18.0
Toronto,2965713,630,4707.480952380953,2020-11-17,Tuesday,508.0,-41.0,-13.0,-22.0,-58.0,-48.0,18.0
Toronto,2965713,630,4707.480952380953,2020-11-18,Wednesday,510.0,-41.0,-15.0,-23.0,-59.0,-48.0,19.0
Toronto,2965713,630,4707.480952380953,2020-11-19,Thursday,473.0,-37.0,-8.0,3.0,-57.0,-46.0,19.0
Toronto,2965713,630,4707.480952380953,2020-11-20,Friday,492.0,-34.0,-5.0,33.0,-54.0,-47.0,18.0
Toronto,2965713,630,4707.480952380953,2020-11-21,Saturday,427.0,-30.0,-2.0,11.0,-41.0,-8.0,8.0
Toronto,2965713,630,4707.480952380953,2020-11-22,Sunday,413.0,-42.0,-23.0,-34.0,-49.0,-17.0,9.0
Toronto,2965713,630,4707.480952380953,2020-11-23,Monday,597.0,-51.0,-21.0,-28.0,-62.0,-50.0,20.0
Toronto,2965713,630,4707.480952380953,2020-11-24,Tuesday,526.0,-49.0,-18.0,-25.0,-62.0,-50.0,20.0
Toronto,2965713,630,4707.480952380953,2020-11-25,Wednesday,569.0,-49.0,-21.0,-30.0,-62.0,-49.0,21.0
Toronto,2965713,630,4707.480952380953,2020-11-26,Thursday,547.0,-44.0,-10.0,-9.0,-60.0,-48.0,20.0
Toronto,2965713,630,4707.480952380953,2020-11-27,Friday,547.0,-45.0,-14.0,-8.0,-59.0,-47.0,20.0
Toronto,2965713,630,4707.480952380953,2020-11-28,Saturday,530.0,-43.0,-11.0,34.0,-49.0,-14.0,10.0
Toronto,2965713,630,4707.480952380953,2020-11-29,Sunday,485.0,-43.0,-15.0,42.0,-50.0,-19.0,8.0
Toronto,2965713,630,4707.480952380953,2020-11-30,Monday,562.0,-48.0,-24.0,-49.0,-63.0,-50.0,20.0
Toronto,2965713,630,4707.480952380953,2020-12-01,Tuesday,589.0,-51.0,-20.0,-28.0,-61.0,-51.0,21.0
Toronto,2965713,630,4707.480952380953,2020-12-02,Wednesday,579.0,-46.0,-13.0,-16.0,-60.0,-49.0,20.0
Toronto,2965713,630,4707.480952380953,2020-12-03,Thursday,577.0,-45.0,-10.0,-13.0,-59.0,-48.0,20.0
Toronto,2965713,630,4707.480952380953,2020-12-04,Friday,599.0,-49.0,-18.0,-30.0,-60.0,-48.0,21.0
Toronto,2965713,630,4707.480952380953,2020-12-05,Saturday,545.0,-45.0,-10.0,4.0,-49.0,-15.0,10.0
Toronto,2965713,630,4707.480952380953,2020-12-06,Sunday,497.0,-47.0,-16.0,9.0,-52.0,-21.0,8.0
Toronto,2965713,630,4707.480952380953,2020-12-07,Monday,644.0,-48.0,-17.0,-23.0,-62.0,-49.0,19.0
Toronto,2965713,630,4707.480952380953,2020-12-08,Tuesday,581.0,-47.0,-15.0,-14.0,-61.0,-49.0,19.0
Toronto,2965713,630,4707.480952380953,2020-12-09,Wednesday,563.0,-50.0,-21.0,-29.0,-62.0,-50.0,21.0
Toronto,2965713,630,4707.480952380953,2020-12-10,Thursday,548.0,-46.0,-10.0,-13.0,-60.0,-48.0,20.0
Toronto,2965713,630,4707.480952380953,2020-12-11,Friday,640.0,-45.0,-11.0,4.0,-58.0,-47.0,20.0
Toronto,2965713,630,4707.480952380953,2020-12-12,Saturday,646.0,-50.0,-18.0,-33.0,-55.0,-18.0,12.0
Toronto,2965713,630,4707.480952380953,2020-12-13,Sunday,498.0,-46.0,-14.0,2.0,-52.0,-20.0,8.0
Toronto,2965713,630,4707.480952380953,2020-12-14,Monday,635.0,-47.0,-14.0,-23.0,-62.0,-50.0,19.0
Toronto,2965713,630,4707.480952380953,2020-12-15,Tuesday,564.0,-46.0,-12.0,-22.0,-61.0,-50.0,19.0
Toronto,2965713,630,4707.480952380953,2020-12-16,Wednesday,568.0,-49.0,-20.0,-42.0,-64.0,-50.0,21.0
Toronto,2965713,630,4707.480952380953,2020-12-17,Thursday,467.0,-45.0,-8.0,-21.0,-60.0,-49.0,21.0
Toronto,2965713,630,4707.480952380953,2020-12-18,Friday,380.0,-45.0,-10.0,-12.0,-59.0,-48.0,20.0
Toronto,2965713,630,4707.480952380953,2020-12-19,Saturday,359.0,-46.0,-10.0,-6.0,-51.0,-16.0,11.0
Toronto,2965713,630,4707.480952380953,2020-12-20,Sunday,237.0,-45.0,-14.0,-5.0,-52.0,-20.0,9.0
Toronto,2965713,630,4707.480952380953,2020-12-21,Monday,334.0,-39.0,-1.0,-4.0,-62.0,-54.0,19.0
Toronto,2965713,630,4707.480952380953,2020-12-22,Tuesday,266.0,-37.0,7.0,-6.0,-61.0,-55.0,18.0
Waterloo,595465,1369,434.96347699050403,2020-02-15,Saturday,0.0,3.0,2.0,-47.0,11.0,0.0,-1.0
Waterloo,595465,1369,434.96347699050403,2020-02-16,Sunday,0.0,13.0,15.0,-27.0,0.0,-6.0,-3.0
Waterloo,595465,1369,434.96347699050403,2020-02-17,Monday,0.0,-32.0,-61.0,-5.0,-48.0,-78.0,19.0
Waterloo,595465,1369,434.96347699050403,2020-02-18,Tuesday,0.0,-2.0,18.0,-53.0,4.0,1.0,0.0
Waterloo,595465,1369,434.96347699050403,2020-02-19,Wednesday,0.0,-1.0,4.0,-50.0,0.0,1.0,0.0
Waterloo,595465,1369,434.96347699050403,2020-02-20,Thursday,0.0,0.0,2.0,-54.0,-1.0,3.0,0.0
Waterloo,595465,1369,434.96347699050403,2020-02-21,Friday,0.0,1.0,-5.0,-50.0,3.0,-5.0,1.0
Waterloo,595465,1369,434.96347699050403,2020-02-22,Saturday,0.0,9.0,6.0,-29.0,21.0,9.0,-1.0
Waterloo,595465,1369,434.96347699050403,2020-02-23,Sunday,1.0,13.0,7.0,-6.0,8.0,7.0,-2.0
Waterloo,595465,1369,434.96347699050403,2020-02-24,Monday,0.0,3.0,1.0,-44.0,-1.0,2.0,0.0
Waterloo,595465,1369,434.96347699050403,2020-02-25,Tuesday,0.0,1.0,6.0,-46.0,5.0,6.0,-1.0
